timestamp,run_id,reviewer,disposition,suggestion,reason
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,claude,applied,State coordinate reference and tidal datum,The positional overview now explicitly says no coordinate reference system or tidal datum is implied.
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,claude,applied,Record negative-search methodology,"Added the search date and exact English, Gaelic and Manx variants queried."
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,copilot,applied,Reconcile the Calf area conversion,249.29 hectares is now correctly shown as about 616 acres and identified as an MNH-reported landholding.
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,copilot,applied,Replace awkward ASCII map with table,The ASCII map was replaced with a non-navigational positional classification table.
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,copilot,applied,Tie source list to claims inline,Added direct inline links to the relevant official pages and reports.
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,copilot,rejected,Consolidate repeated tide caveats,Local caveats are intentional in a reference entry so extracted subsections remain safe and understandable.
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,grok,rejected,Create tide-aware visual overlay,Beyond the requested Markdown knowledgebase entry and would require authoritative tidal/chart data not established here.
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,grok,applied,Add source-date-unit triples,"Dynamic and precise claims now carry dates, units and direct sources where material."
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,grok,rejected,Create a machine-readable gazetteer sidecar,"Would require authoritative coordinates and tide classes not yet verified, and is outside the requested article update."
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,grok,applied,Convert lighthouse prose into timeline,Added a dated 1818-2007 lighthouse chronology sourced to the Northern Lighthouse Board.
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,grok,rejected,Move anomalies to an appendix,"The user explicitly asked for surrounding anomalies, so retaining them as a principal section better matches scope."
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,claude,applied,Add terminology and conventions preamble,"Canonical south-west bearing, statute-mile qualification, and no-datum/no-CRS caveat now establish the relevant conventions."
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,claude,applied,Number every inline quantitative citation,"Used direct inline source links rather than numeric markers, avoiding indirection while meeting auditability."
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,claude,rejected,Define island once using one physical criterion,"A single physical criterion would obscure the distinct legal, historical, tidal and current categories the article is documenting."
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,claude,applied,Add tide state or category to position table,"The current-physical-character column distinguishes causeway islands, reef, islet, island and offshore rock."
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,claude,rejected,Cross-link the two negative-finding sections,Both sections are in the same short article and the maintenance note already identifies the exact trigger for revisiting them.
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,claude,rejected,Record a separate check date for every source,The global last-verified date plus explicit search and dynamic-figure dates are sufficient; individual retrieval timestamps were not preserved.
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,copilot,rejected,Add WGS84 or grid coordinates,The entry is expressly non-navigational and authoritative coordinate/drying-height verification was outside scope.
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,copilot,rejected,Add acres to all small hectare figures,Metric was deliberately adopted as the primary unit system; repeating imperial conversions would reduce consistency.
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,copilot,rejected,Add last-checked date to every source,The document-level verification date and inline dynamic dates provide proportionate freshness information.
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,grok,applied,Treat Port St Mary as traditional rather than nearest,Removed the unsupported nearest-harbour claim; now records both access ports and Port St Mary as the traditional lighthouse shore base.
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,grok,applied,Describe hectare figures as MNH landholdings,"Calf, Kitterland and St Michael figures are now explicitly tied to the MNH land-and-habitats table/landholding."
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,grok,rejected,Archive snapshots of every web source,Creating third-party archive copies is an external publishing action outside scope; current official URLs are retained.
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,grok,rejected,Add WGS84 and drying-height data,Would require current authoritative hydrographic chart data and could make a non-navigational article look navigational.
2026-09-02T18:10:03.6575805+01:00,rev_20260902170622_iri3,grok,rejected,Build a tide-synced ghost-island viewer,Useful future product idea but materially beyond the requested knowledgebase update.
2026-09-02T18:11:34.7628072+01:00,rev_20260902171100_ofys,claude,rejected,State a formal evidence contract at the top,"The verification date, inline sources, uncertainty labels and maintenance section already express the contract without adding process-heavy prose."
2026-09-02T18:11:34.7628072+01:00,rev_20260902171100_ofys,claude,rejected,Source or hedge the Chicken Rock southernmost statement,The text already says generally described and limits the claim to above-water administered features; it is non-material and consistent with the NLB/Manx mapping sources.
2026-09-02T18:11:34.7628072+01:00,rev_20260902171100_ofys,claude,rejected,State whether Man is on the Avalonian side,The BGS model is more nuanced than a binary surface label; the article correctly limits itself to the deep suture and convergence-zone interpretation.
2026-09-02T18:11:34.7628072+01:00,rev_20260902171100_ofys,claude,rejected,Date every externally sourced figure inline,The article has a global verification date and separate dates for dynamic ecological and reserve claims; per-figure dates would be repetitive.
2026-09-02T18:11:34.7628072+01:00,rev_20260902171100_ofys,claude,rejected,Deduplicate the Climate Change Report URL,Direct local links keep extracted knowledgebase sections independently auditable and are preferable to indirection here.
2026-09-02T18:11:34.7628072+01:00,rev_20260902171100_ofys,claude,rejected,Add Manx names to positional table,Manx names are retained in the relevant detailed sections; the overview table is intentionally compact.
2026-09-02T18:11:34.7628072+01:00,rev_20260902171100_ofys,claude,rejected,Merge anomaly list into positional table,"The overview answers where features are, while the anomaly section explains why maps differ; they serve distinct retrieval tasks."
2026-09-02T18:11:34.7628072+01:00,rev_20260902171100_ofys,claude,applied,Make negative-search method a reusable checklist,"The article already records the exact search date, variants, registers and maintenance trigger as a reproducible checklist."
2026-09-02T18:11:34.7628072+01:00,rev_20260902171100_ofys,copilot,rejected,Deduplicate the repeated MNH report link,Repeated direct links make each landholding statement self-contained when excerpted.
2026-09-02T18:11:34.7628072+01:00,rev_20260902171100_ofys,copilot,rejected,Consolidate methodology caveats,Local caveats are intentional safety context for independently retrieved subsections.
2026-09-02T18:11:34.7628072+01:00,rev_20260902171100_ofys,copilot,rejected,Use one canonical location statement only,The same canonical south-west wording is now repeated consistently in the executive and identity sections to support standalone retrieval.
2026-09-04T12:26:13.951Z,rev_20260904122139_k5t0,copilot,applied,canvas bitmap ignores responsive --cell (WARNING),"Reproduced: 2.49 bitmap px per CSS px at 375px width. Fixed by sizing backing store from wrap.clientWidth; verified 2.00 ratio, 26px cells."
2026-09-04T12:26:13.951Z,rev_20260904122139_k5t0,copilot,applied,score panel outruns turn animation (WARNING),Reproduced: panel showed 120 during rotate phase. Fixed with anim.shown tally revealed per cascade; verified panel shows 20 during rotate.
2026-09-04T12:26:13.951Z,rev_20260904122139_k5t0,copilot,applied,tie score triggers New best message (NITPICK),Reproduced: score equal to stored best said New best. Fixed with bestAtStart captured at newGame; verified tie is silent and genuine record still celebrates.
2026-09-04T12:26:13.951Z,rev_20260904122139_k5t0,antigravity,applied,direct CCW rotation instead of three CW,"Pure rewrite, no behaviour claim; new test pins CCW result and CW/CCW round trip."
2026-09-04T12:26:13.951Z,rev_20260904122139_k5t0,antigravity,rejected,reuse template blank row in clearFullRows,Sharing one row array would alias rows so a later write to one blank row mutates all; allocation cost is negligible.
2026-09-04T12:26:13.951Z,rev_20260904122139_k5t0,antigravity,applied,null guard in ghostY,Returns null when no active piece; test added.
2026-09-04T12:26:13.951Z,rev_20260904122139_k5t0,copilot,applied,reuse precomputed cascade data instead of recomputing in flash phase,"Engine now snapshots settled grid per cascade (cascade.grid); UI uses it. Test checks snapshots are settled, last equals result, and are copies."
2026-09-04T12:26:13.951Z,rev_20260904122139_k5t0,copilot,applied,add engines field to package.json,engines.node >=18 added; inspection-only.
2026-09-04T12:26:13.951Z,rev_20260904122139_k5t0,copilot,applied,downward kick or design note,"Design note added above KICKS explaining why no downward kick; no behaviour change, inspection-only."
2026-09-04T12:26:13.951Z,rev_20260904122139_k5t0,copilot,rejected,extract UI helpers into testable functions,UI helpers are one-line DOM bindings; all game logic lives in the tested engine. Out of scope for this change.
2026-09-04T12:34:35.992Z,rev_20260904123202_wtem,copilot,applied,pause does not freeze oven animation (WARNING),"Reproduced: paused mid-turn, overlay rotated with board, tally went 20->120. Fixed: rotation driven per frame from JS, anim clock shifted by raw elapsed while paused, overlay moved outside the rotating wrap. Verified frozen under pause and completing on resume."
2026-09-04T12:34:35.992Z,rev_20260904123202_wtem,antigravity,applied,"add [-4,0]/[4,0] kicks so Whippet rotates at the right wall",Behavioural claim pinned by a new test: upright Whippet at x=11 rotates to lie down.
2026-09-04T12:34:35.992Z,rev_20260904123202_wtem,antigravity,applied,updatePanel on soft drop,act() now refreshes the tally after every input when no animation is running; inspection-only.
2026-09-04T12:34:35.992Z,rev_20260904123202_wtem,antigravity,applied,freeze anim progress when paused,Same fix as the pause finding above.
2026-09-04T12:34:35.992Z,rev_20260904123202_wtem,antigravity,applied,queue commentary so turn message is not overwritten by spawn message,Spawn commentary is skipped while a turn animation runs; the odd un is introduced when the animation finishes. Inspection-only.
2026-09-04T12:34:35.992Z,rev_20260904123202_wtem,copilot,rejected,state table / switch for drawAnim phases,Four phases in a short if-chain read fine; a table adds indirection without a behavioural gain.
2026-09-04T12:34:35.992Z,rev_20260904123202_wtem,copilot,applied,group and label KICKS,Split into KICKS_SIDEWAYS and KICKS_UPWARD with a comment; existing rotate tests still pass.
2026-09-04T12:34:35.992Z,rev_20260904123202_wtem,copilot,applied,comment that Math.random for commentary is intentional,Comment added above pick(); inspection-only.
2026-09-04T12:34:35.992Z,rev_20260904123202_wtem,copilot,rejected,jsdom coverage for index.html animation/pause,Project is deliberately zero-dependency; UI interplay is verified by manual browser reproduction recorded here instead.
2026-09-04T12:42:42.690Z,rev_20260904124105_fn4a,copilot,applied,README bag-size wording (NITPICK),"Confirmed against makeBag and the bag-length test (8). README now says seven regular pieces plus one stranger, eight a bag."
2026-09-04T12:42:42.690Z,rev_20260904124105_fn4a,antigravity,rejected,cache collision offsets per orientation,12x12 board and at most 25-cell matrices; nested loop cost is negligible and caching adds state to a pure function.
2026-09-04T12:42:42.690Z,rev_20260904124105_fn4a,antigravity,rejected,reuse scratch buffers in ovenTurn,Cascade snapshots must be independent copies for the UI timeline; buffer reuse would alias them and the allocation cost is negligible.
2026-09-04T12:42:42.690Z,rev_20260904124105_fn4a,antigravity,rejected,upward kicks for upright pieces on the floor,"Already covered: rotating an upright piece lands at its top row and KICKS_UPWARD exists; probe shows Ginnel and Whippet on the floor rotate at x=0, 5 and 11."
2026-09-04T12:42:42.690Z,rev_20260904124105_fn4a,antigravity,applied,debounce resize handler,Resize refits are coalesced to one per animation frame; inspection-only.
2026-09-04T12:42:42.690Z,rev_20260904124105_fn4a,copilot,applied,next-piece canvas ignores devicePixelRatio,Preview backing store now sized by DPR inside fitCanvas with a scaled transform; browser probe shows bitmap/CSS ratio equals devicePixelRatio.
2026-09-04T12:42:42.690Z,rev_20260904124105_fn4a,copilot,applied,name the magic 300 in applyLines,"EXTRA_ROW_POINTS constant, exported; scoring tests unchanged and green."
2026-09-04T12:42:42.690Z,rev_20260904124105_fn4a,copilot,rejected,handler lookup object for handleEvents,Six branches read fine as an if-chain; no behavioural gain.
2026-09-04T12:42:42.690Z,rev_20260904124105_fn4a,copilot,rejected,jsdom UI tests,Zero-dependency project by design; UI behaviour verified by recorded browser reproductions.
2026-09-04T12:42:42.690Z,rev_20260904124105_fn4a,copilot,applied,debounce resize handler,Same change as the antigravity entry above.
2026-09-04T12:49:38.941Z,rev_20260904124819_wj01,antigravity,applied,attach first-fall grid to the turn event,ovenTurn returns settled; lock() emits a copy; UI reads a.ev.settled instead of recomputing. New test pins settled == sandFall(rotated).grid and that it is a copy.
2026-09-04T12:49:38.941Z,rev_20260904124819_wj01,antigravity,applied,avoid one-frame unrotated pop after the rotate phase,The first fall frame is drawn in the same frame the transform resets; inspection-only (one-frame effect).
2026-09-04T12:49:38.941Z,rev_20260904124819_wj01,antigravity,applied,deeper upward kicks so flat pieces on the floor can stand up,"Behavioural claim reproduced first: Ginnel and Whippet flat on row 11 could not rotate. Added [0,-2],[0,-3],[0,-4]; test pins both standing up inside the board."
2026-09-04T12:49:38.941Z,rev_20260904124819_wj01,copilot,applied,thread first-pass fall through the turn event,Same change as the antigravity entry above.
2026-09-04T12:49:38.941Z,rev_20260904124819_wj01,copilot,rejected,debounce localStorage best-score write,"The write only fires when the score first exceeds the best, so it is already bounded by score changes; deferring risks losing the record on tab close."
2026-09-04T12:49:38.941Z,rev_20260904124819_wj01,copilot,rejected,generate KICKS_SIDEWAYS with a loop,"The literal table shows the probe order (0, -1, 1, -2, 2 ...) at a glance; a loop would hide it for no gain."
2026-09-04T12:49:38.941Z,rev_20260904124819_wj01,copilot,applied,replace nested ternary in test spread(),Lookup array DIRS; suite green.
2026-09-04T12:56:10.814Z,rev_20260904125430_ikxg,antigravity,rejected,precompute block offsets for collides,Negligible on a 12x12 board; adds state to a pure function. Same as run 3.
2026-09-04T12:56:10.814Z,rev_20260904125430_ikxg,antigravity,rejected,Uint8Array skip-mask in fall animation,One small object per frame for ~300ms per turn is not measurable; plain object keeps the code readable.
2026-09-04T12:56:10.814Z,rev_20260904125430_ikxg,antigravity,applied,reset lock resets when the piece reaches a new lowest row,"Guideline-style floor reset. Test builds a ledge, burns all resets, slides off, and checks resets return to 0 on the new lowest row."
2026-09-04T12:56:10.814Z,rev_20260904125430_ikxg,copilot,applied,combined horizontal+vertical kick for wall-and-floor corners,"Test only: a Whippet flat in either floor corner stands up and lies back down with the existing kicks, so no combined kick is needed."
2026-09-04T12:56:10.814Z,rev_20260904125430_ikxg,copilot,rejected,unify rotateMatrixCW/CCW into one helper,Two short explicit functions read more clearly than a parameterised transpose-and-reverse.
2026-09-04T12:56:10.814Z,rev_20260904125430_ikxg,copilot,rejected,batch localStorage best-score write,Write fires only when the score first exceeds the best; at most once per cascade. Deferring risks losing the record on tab close. Same as run 4.
2026-09-04T12:56:10.814Z,rev_20260904125430_ikxg,copilot,applied,share cell painting between board and preview,"paintCell(ctx, px, py, size, color) used by both; browser check shows board and preview render."
2026-09-04T12:56:10.814Z,rev_20260904125430_ikxg,copilot,applied,SAY.clear array instead of string-keyed lookup,SAY.clear indexed by rows cleared; browser check shows clear commentary still fires.
2026-09-04T12:56:10.814Z,rev_20260904125430_ikxg,grok,rejected,wait until the full artifact is loaded before judging,"Reviewer self-note, not a change to the project."
2026-09-04T13:46:17.144Z,rev_20260904134441_i82j,copilot,rejected,endGame called every frame with new side effects (CRITICAL),"Not reproduced: spies on setInterval and Sound.fx.over counted exactly 1 each across ten frames and 1.2s of game-over; the cited call is the animation's done branch, which runs once, not draw()'s per-frame path. Guard applied anyway as the reviewer's own suggestion below."
2026-09-04T13:46:17.144Z,rev_20260904134441_i82j,copilot,applied,guard endGame with a once flag and track the typewriter interval,"ended flag reset in newGame; overTyper interval tracked and cleared on restart. Verified by spy: one interval, one jingle, and a restart mid-typewriter leaves no live interval."
2026-09-04T13:46:17.144Z,rev_20260904134441_i82j,copilot,applied,wasHot is written but never read,Removed; hum() is driven straight from updatePanel's hot flag.
2026-09-04T13:46:17.144Z,rev_20260904134441_i82j,copilot,rejected,shared helper for STAR and general cell stamping,The wildcard path is deliberately different (one cell at a computed row); a shared helper would hide the one thing that matters about it.
2026-09-04T13:46:17.144Z,rev_20260904134441_i82j,copilot,applied,"cap particle, trail and glint arrays",push() helper drops the oldest past 600 particles / 24 trails or glints; inspection-only.
2026-09-04T14:02:04.012Z,rev_20260904135239_z6w4,antigravity,applied,listen for prefers-reduced-motion changes,matchMedia change listener updates reducedMotion live; inspection-only.
2026-09-04T14:02:04.012Z,rev_20260904135239_z6w4,antigravity,applied,disconnect hum audio nodes on stop,"onended disconnects oscillator, LFO and gain after the fade; inspection-only."
2026-09-04T14:02:04.012Z,rev_20260904135239_z6w4,antigravity,applied,reset glints in newGame alongside particles and trails,glints.length = 0 added to newGame; inspection-only.
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,codex,applied,restart leaves stale score in the tally (WARNING),Reproduced: tally read 22 after R with engine score 0. newGame now writes 0 to the element and resets targetScore; verified tally reads 0 immediately after restart.
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,codex,applied,audio outlives mute and restart (WARNING),"Reproduced: six game-over oscillators still scheduled after M. One-shots now route through a master gain and are tracked; mute zeroes the master and stops every live node, restart calls stopAll. Verified: zero nodes still scheduled after mute or restart."
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,codex,applied,level event precedes the clear that caused it (NITPICK),"Reproduced with codex's snippet (lock,level,clear,spawn). Level is now emitted after the clear or turn event; UI defers a mid-turn level-up until the oven settles. Test covers both paths."
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,codex,applied,elapsed-time score interpolation,tickScore takes dt and settles in about the same time at any frame rate; inspection-only.
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,codex,rejected,controller-level browser tests with fake rAF and AudioContext,Zero-dependency project; UI paths are verified by recorded browser reproductions in this ledger.
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,antigravity,rejected,particle object pool,Particles are capped at 600 and short-lived; pooling adds state for no measurable gain.
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,antigravity,rejected,precompute chain pitch table,One Math.pow per chain link is negligible.
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,antigravity,rejected,starLanding should use S rather than grid.length,"Grid-taking engine functions (sandFall, clearFullRows, collides) all read grid.length; that is the convention starLanding follows."
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,copilot,applied,hoist duplicated star duration expression,Local fall variable; inspection-only.
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,copilot,applied,dedicated MAX_GLINTS constant,Added; inspection-only.
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,copilot,applied,share the accent colour instead of a repeated literal,"ACCENT constant used by COLORS, the wildcard glyph, its trail and dust; inspection-only."
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,copilot,rejected,ring buffer instead of splice on overflow,Overflow is rare and the splice is on at most 600 items; a ring buffer complicates every reader for no visible gain.
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,copilot,rejected,key the wildcard glyph off a type flag rather than colour index,"paintCell only receives colour indices; STAR_COLOR is derived from the engine's piece table, not a literal."
2026-09-04T14:11:54.205Z,rev_20260904140911_r33c,copilot,rejected,UI-layer automated coverage,Same reason as codex's controller-test suggestion above.
2026-09-04T14:21:35.362Z,rev_20260904141902_p13y,codex,applied,oven turn still animates under prefers-reduced-motion (WARNING),Reproduced: anim phases ran with reducedMotion true. Turn now skips straight to the result (sound and commentary kept) when motion is reduced; verified no anim object and no transform after a turn.
2026-09-04T14:21:35.362Z,rev_20260904141902_p13y,codex,applied,Enter or Space on the focused mute button starts or drops the game (WARNING),"Reproduced: Enter on #mute started a game. The document key handler now ignores keys whose target is a button, so the button's own click wins; verified game does not start."
2026-09-04T14:21:35.362Z,rev_20260904141902_p13y,copilot,applied,a multi-level jump emits a single level event (WARNING),"Reproduced: an 11-row cascade from lines 9 gave level 3 with one event [3]. emitLevelIfRaised now emits one event per level crossed; test pins [2, 3]."
2026-09-04T14:21:35.362Z,rev_20260904141902_p13y,codex,applied,unmute while hot does not restore the hum (NITPICK),"Reproduced: zero oscillators created on unmute while hot. act(mute) now refreshes the panel, which re-evaluates the hum; verified the hum restarts."
2026-09-04T14:21:35.362Z,rev_20260904141902_p13y,codex,rejected,avoid cloning the whole grid per lock,A 12x12 copy per lock is negligible; the snapshot keeps the clear event self-contained.
2026-09-04T14:21:35.362Z,rev_20260904141902_p13y,codex,applied,render the wildcard ghost at its squat cell,Ghost for STAR now drawn at starLanding(); verified visually in the browser.
2026-09-04T14:21:35.362Z,rev_20260904141902_p13y,codex,rejected,"browser-level tests for reduced motion, focus and audio lifecycle",Zero-dependency project; these paths are verified by the recorded browser reproductions in this ledger.
2026-09-04T14:21:35.362Z,rev_20260904141902_p13y,copilot,applied,verify the ghost accounts for the wildcard squat,Same change as the codex ghost entry above.
2026-09-04T14:21:35.362Z,rev_20260904141902_p13y,copilot,applied,loop emitLevelIfRaised over crossed levels,Same change as the level finding above.
2026-09-04T14:21:35.362Z,rev_20260904141902_p13y,copilot,applied,percent-encode the favicon emoji,Data URI now carries %F0%9F%A5%A7; inspection-only.
2026-09-04T14:21:35.362Z,rev_20260904141902_p13y,copilot,rejected,hard-drop trail uses bounding-box width,"The trail is a smear behind the piece, not a silhouette; a cell or two of extra width on a Flat Cap reads fine and the fix would cost a per-column scan for no visible gain."
2026-09-04T14:34:49.749Z,rev_20260904143228_40ov,codex,applied,new page code can pair with a cached older engine (WARNING),Reproduced statically: the committed engine has no STAR and the new page dereferences J.PIECES.STAR.color at load. The script URL now carries a version query (jacko.js?v=1.1.0) bumped whenever the engine contract changes; package.json version matches.
2026-09-04T14:34:49.749Z,rev_20260904143228_40ov,codex,applied,reduced motion still flashes rows and keeps CSS transitions; a mid-turn preference change cancels nothing (WARNING),"Reproduced by reading (flashRows assigned unconditionally). Flashes skipped under reduced motion, transitions disabled in the media block, and a change to reduce calls settleMotion() which clears effects, finishes the typewriter and score, and jumps a running turn to its result. Verified in browser."
2026-09-04T14:34:49.749Z,rev_20260904143228_40ov,copilot,applied,a two-level turn announces only the last level (WARNING),Reproduced: one level cue for a two-level chain. Levels now queue on the animation and play a beat apart after it; verified two level cues.
2026-09-04T14:34:49.749Z,rev_20260904143228_40ov,codex,applied,odd-un intro dropped when a turn also raises a level (NITPICK),Same queue: the odd-un intro follows the queued levels.
2026-09-04T14:34:49.749Z,rev_20260904143228_40ov,codex,applied,restart leaves the pop and shake classes running (NITPICK),Reproduced: #pop kept class go after R. newGame now clears the pop text and class and the frame shake; verified.
2026-09-04T14:34:49.749Z,rev_20260904143228_40ov,codex,rejected,return cleared-row contents from clearFullRows instead of cloning,A 12x12 copy per lock is negligible; rejected on the same grounds in run 8.
2026-09-04T14:34:49.749Z,rev_20260904143228_40ov,codex,rejected,browser integration tests,Zero-dependency project; paths verified by the recorded browser reproductions in this ledger.
2026-09-04T14:34:49.749Z,rev_20260904143228_40ov,codex,rejected,suspend the hum on visibilitychange,"Already covered: a hidden tab triggers act(pause), and the pause handler stops the hum."
2026-09-04T14:34:49.749Z,rev_20260904143228_40ov,copilot,applied,queue levelAfter as an array,Same change as the level finding above.
2026-09-04T14:34:49.749Z,rev_20260904143228_40ov,copilot,applied,rename star's cells parameter to fallRows,Renamed; inspection-only.
2026-09-04T14:34:49.749Z,rev_20260904143228_40ov,copilot,rejected,factor the reducedMotion guards into a wrapper,Five one-line guards read clearly at each call site; a wrapper hides the intent.
2026-09-04T14:34:49.749Z,rev_20260904143228_40ov,copilot,rejected,UI-level DOM tests,Same reason as the codex integration-test suggestion.
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,codex,applied,focused button disables every shortcut (WARNING),"Reproduced: ArrowLeft targeted at the focused mute button did not move the piece. The guard now reserves only Enter and Space for a focused button, and touch controls blur after a tap; verified arrows work with the button focused."
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,copilot,applied,keydown swallows all keys when a button is focused (WARNING),Same defect and fix as the codex entry above.
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,codex,applied,reduced-motion change leaves boot and game-over typewriters running (WARNING),Reproduced via the game-over typewriter (same interval class; the boot log had already finished by the time page script could flip the preference): text kept typing after the change. settleMotion now finishes the boot log and the game-over typewriter and clears both intervals; verified.
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,codex,applied,overdue announcements collapse into one frame (WARNING),Reproduced: after a 1.5s stall the last two cues fired 1ms apart. tickAnnouncements now plays one per frame and re-bases the rest a beat apart from now; verified gaps of about 650ms after a stall.
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,codex,rejected,"browser-level tests for focus, reduced motion and timer cleanup",Zero-dependency project; verified by recorded browser reproductions in this ledger.
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,codex,applied,property-test wildcard landing over arbitrary hole layouts,"Seeded randomised test: 200 columns, landing cell is empty, at or below the drop row, and nowt empty beneath it."
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,codex,rejected,extract the inline scheduler into a cancellable controller,"The scheduler is a dozen lines with two teardown points (newGame, settleMotion); a controller would add indirection for no gain."
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,copilot,applied,scope the button guard to Enter and Space,Same fix as the focused-button finding.
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,copilot,applied,compute the hard-drop before-snapshot lazily,Only built on the drop branch; inspection-only.
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,copilot,rejected,merge the hard-drop trail and the wildcard squat trail,"They are different segments: the drop path down to the landing row, then the squat path from there into the hole."
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,copilot,applied,give the wildcard a base colour distinct from the text colour,COLORS[9] is now a pale mint (#c8ffe8) distinct from the odd-un white and the text; inspection-only.
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,grok,rejected,typed event union instead of stringly-typed payloads,Plain browser JavaScript with no build step; the event set is small and documented in the engine.
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,grok,rejected,"single Web Animations timeline for shake, pop and bump",CSS class animations are already cancelled in newGame and settleMotion; a timeline adds API surface for no visible gain.
2026-09-04T14:51:25.176Z,rev_20260904144812_gpdv,grok,deferred,wildcard as a gravity well that pulls adjacent gravy cells,"A real gameplay idea, but a mechanic change outside this sound-and-feel round; parked for a later design pass."
2026-09-04T15:03:19.587Z,rev_20260904150042_x1r8,codex,applied,deferred announcements fire after game over (WARNING),Reproduced: level and odd cues fired after the over cue and replaced the game-over line. endGame clears the queue and the loop no longer ticks it once the game is over; verified no cues after over.
2026-09-04T15:03:19.587Z,rev_20260904150042_x1r8,codex,applied,reduced-motion turn path bypasses the announcement queue (WARNING),"Every timed line (clear, level, turn, odd un, hot, star) now goes through announce(), which spaces lines a beat apart whatever path produced them; verified under reduced motion that a two-level turn with an odd un next delivers cues in order and spaced."
2026-09-04T15:03:19.587Z,rev_20260904150042_x1r8,copilot,applied,a level earned by the drop that also triggers a turn is announced then overwritten (WARNING),Reproduced by inspection and in the browser (the level line never rendered). With the shared queue the level line plays first and the turn line follows a beat later; verified.
2026-09-04T15:03:19.587Z,rev_20260904150042_x1r8,copilot,applied,hard-drop trail one row short (NITPICK),Trail now ends at the bottom of the landed piece (y + fell + height); inspection-only.
2026-09-04T15:03:19.587Z,rev_20260904150042_x1r8,codex,rejected,"browser tests with fake rAF, timers, matchMedia and AudioContext",Zero-dependency project; verified by the recorded browser reproductions in this ledger.
2026-09-04T15:03:19.587Z,rev_20260904150042_x1r8,codex,rejected,per-game generation token for delayed UI work,"The queue is cleared at the two transitions that matter (newGame, endGame) and the loop stops ticking it when the game is over; a token would duplicate that."
2026-09-04T15:03:19.587Z,rev_20260904150042_x1r8,codex,applied,skip clearing the effects canvas when nothing is in flight,"stepFx returns early when all effect lists are empty, clearing once after the last effect; inspection-only."
2026-09-04T15:03:19.587Z,rev_20260904150042_x1r8,antigravity,applied,defer the grid snapshot until a row actually cleared,lock() reads cleared rows straight from the pre-clear grid (clearFullRows never mutates its input) and copies only those rows; existing clear-cells test still green.
2026-09-04T15:03:19.587Z,rev_20260904150042_x1r8,antigravity,applied,clear announcements in endGame,Same change as the stale-announcements finding.
